Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Mike Zunino","CLE",90,332,298,60,31,12,0,17,38,50,26,0,115,5,2,0,4,0,0,0.201889,0.077804,0.346112,0.224795,0.275464,0.414615,0.300894,0.690079,0.212726,2.16586,0.257887,,-0.243935,35.5748,-2.33107,95.212,-0.243935,6.85,-2.030041992664337,13.784104347229004,2.34272,428.0799865722656,,,,"13265"
"Starling Marte","NYM",128,549,499,133,96,24,3,11,71,54,34,1,105,12,3,1,12,24,7,0.26744,0.0621728,0.19044,0.32647,0.327995,0.390889,0.316872,0.718885,0.123449,6.08689,0.317309,,1.30194,65.8896,3.10824,109.895,1.30194,0.96,7.614025831222534,-4.375879347324371,2.27956,81.80999755859375,,,,"9241"
"Keibert Ruiz","WSN",113,444,403,103,68,22,0,12,47,50,31,1,55,6,4,1,9,2,1,0.25543,0.0693684,0.123267,0.56275,0.314315,0.400433,0.312493,0.714749,0.145003,2.52907,0.268102,,-0.397222,51.6893,0.968198,99.4943,-0.397222,1.24,-0.6578562259674072,7.279925107955933,2.26227,188.22999572753906,,,,"19610"
"Javier Báez","DET",142,595,553,138,89,26,3,19,70,68,30,1,156,7,4,1,11,13,4,0.249237,0.0507753,0.261881,0.193887,0.294512,0.412835,0.30672,0.707347,0.163598,5.3953,0.310624,,0.408691,66.6475,-1.4314,100.728,0.408691,-4.91,0.8966799676418304,1.6659722328186035,2.26009,161.1699981689453,,,,"12979"
"Ha-Seong Kim","SDP",128,521,468,111,72,24,2,13,61,53,42,0,96,5,3,2,9,9,3,0.237446,0.0805117,0.184807,0.435653,0.305403,0.380307,0.302094,0.68571,0.142861,4.96289,0.27089,,0.263517,56.422,-3.16776,97.6322,0.263517,2.81,-1.1701300144195557,5.054699420928955,2.24883,247.75,,,,"27506"
"Brendan Donovan","STL",127,512,445,116,85,23,2,6,59,46,53,2,88,10,3,1,12,5,2,0.259802,0.103922,0.170906,0.608069,0.348998,0.360613,0.317501,0.709612,0.100811,4.21166,0.309005,,-0.272349,61.7139,3.15517,107.865,-0.272349,1.16,4.407398909330368,-0.4408460855484009,2.22559,308.9599914550781,,,,"24679"
"Harrison Bader","NYY",129,510,464,110,72,21,3,15,62,51,32,1,115,9,3,1,7,17,4,0.23782,0.0637267,0.225096,0.283109,0.298758,0.391602,0.302032,0.69036,0.153782,5.9013,0.282444,,1.19814,55.1841,-3.12492,96.9583,1.19814,3.29,-0.5472704172134399,5.283950328826904,2.20263,168.5,,,,"18030"
"José Abreu","HOU",147,626,559,149,97,30,1,21,79,78,50,2,124,12,5,1,15,1,0,0.266195,0.0792656,0.197746,0.400845,0.335977,0.43561,0.336314,0.771587,0.169415,2.60255,0.305276,,-0.613972,84.8132,13.216,120.958,-0.613972,-1.42,14.152736067771912,-13.193544268608093,2.19463,91.6500015258789,,,,"15676"
"Isaac Paredes","TBR",116,460,405,95,60,19,1,15,51,55,46,0,80,6,4,0,9,1,0,0.234909,0.0992887,0.174805,0.567999,0.318338,0.400795,0.316709,0.719132,0.165886,2.41506,0.254849,,-0.432566,55.1873,2.54646,111.593,-0.432566,1.39,5.5731010138988495,0.6434271931648254,2.19224,324.05999755859375,,,,"20036"
"Alec Bohm","PHI",148,607,560,152,107,27,2,15,71,68,37,0,114,4,5,1,14,4,1,0.271143,0.0616762,0.188418,0.327337,0.319334,0.407335,0.317608,0.726668,0.136192,3.61018,0.314624,,-0.406402,73.1706,3.78993,103.038,-0.406402,-2.1,1.7354609072208405,-1.2873525619506836,2.1905,184.80999755859375,,,,"21618"
"Chris Taylor","LAD",129,522,461,108,65,24,2,18,68,60,50,1,163,7,3,1,7,8,2,0.234469,0.0950057,0.313266,0.303275,0.315833,0.41057,0.318344,0.726403,0.176101,5.155,0.319898,,0.113714,63.1944,3.56221,106.664,0.113714,-0.51,4.151650637388229,-0.8424769043922424,2.18973,301.8800048828125,,,,"13757"
"Michael Conforto","SFG",120,504,431,108,68,23,2,15,62,57,60,3,107,9,4,0,9,3,1,0.25053,0.118788,0.213093,0.557448,0.350698,0.417767,0.337614,0.768465,0.167237,3.64962,0.297457,,-0.35358,68.7353,11.1495,119.855,-0.35358,0.31,11.264012575149536,-7.391730725765228,2.18563,246.8300018310547,,,,"16376"
"Brandon Crawford","SFG",120,480,419,102,66,21,1,14,54,55,42,3,104,6,4,0,10,4,2,0.24334,0.0884728,0.217584,0.406614,0.318883,0.398188,0.313421,0.717071,0.154848,3.65232,0.289517,,-0.357048,56.3189,1.40206,103.313,-0.357048,-2.46,1.4914022386074066,3.0996756553649902,2.17865,407.0199890136719,,,,"5343"
"J.D. Martinez","LAD",132,563,505,135,82,29,1,23,73,78,49,3,134,4,4,1,10,0,0,0.266875,0.0871505,0.237723,0.366605,0.334286,0.463884,0.344196,0.79817,0.197009,2.2904,0.31727,,-0.54061,79.817,15.4144,124.341,-0.54061,-0.03,15.387588918209076,-13.689416198059916,2.16796,205,,,,"6184"
"Mitch Haniger","SFG",126,547,484,124,74,26,2,22,69,72,49,2,127,8,4,0,10,1,1,0.255064,0.0902536,0.231668,0.389581,0.331749,0.453347,0.340527,0.785096,0.198283,2.99283,0.298258,,-0.457029,75.8853,13.3693,121.847,-0.457029,-3.67,13.420389652252197,-11.206940174102783,2.16378,179.0399932861328,,,,"14274"
"Ezequiel Tovar","COL",120,480,445,119,79,25,3,12,59,52,24,1,87,4,3,4,8,11,1,0.267016,0.0508842,0.182143,0.279364,0.308762,0.414892,0.313825,0.723654,0.147877,5.8456,0.306805,,1.24974,56.4607,1.556,86.9818,1.24974,4.71,-6.012746810913086,10.242684841156006,2.14036,227.97999572753906,,,,"24064"
"Dylan Carlson","STL",130,532,472,117,75,27,3,12,62,56,48,2,112,7,4,0,9,5,1,0.24727,0.0909857,0.210192,0.43287,0.323804,0.390644,0.314154,0.714448,0.143374,4.45667,0.297936,,-0.169142,62.6672,1.86225,105.577,-0.169142,-2.5,3.276160389184952,-0.9087626934051514,2.12708,329.0199890136719,,,,"20126"
"Ramón Laureano","OAK",131,552,491,114,69,24,2,19,66,64,42,0,144,13,4,2,9,13,4,0.232474,0.0767915,0.260355,0.294949,0.308488,0.406217,0.313896,0.714705,0.173743,5.24678,0.286386,,0.449023,64.9949,1.82171,109.765,0.449023,1.21,6.520117461681366,-3.9223570823669434,2.12031,211.8300018310547,,,,"17128"
"Rowdy Tellez","MIL",137,558,493,120,65,25,0,30,69,83,53,6,113,7,4,0,10,1,1,0.244303,0.0954271,0.203281,0.469435,0.324102,0.478758,0.343614,0.802859,0.234455,1.92771,0.255352,,-0.477266,78.7838,15.0067,121.791,-0.477266,-1.53,13.643577933311462,-12.317524194717407,2.10956,160.27000427246094,,,,"15679"
"Christian Walker","ARI",147,615,544,136,82,28,2,24,74,84,59,2,127,7,5,1,11,2,1,0.249878,0.0954605,0.20671,0.461809,0.327852,0.441888,0.334313,0.76974,0.192009,3.00273,0.280967,,-0.502751,82.3436,12.0055,114.118,-0.502751,1.21,9.587325155735016,-10.214802742004395,2.10715,135.77000427246094,,,,"13419"
"Riley Greene","DET",136,584,522,127,86,25,4,13,66,55,54,2,157,6,3,0,12,7,2,0.243786,0.0921,0.268448,0.343083,0.319541,0.379735,0.308653,0.699276,0.135948,4.93621,0.322569,,0.0389852,66.3084,-0.507116,102.094,0.0389852,-2.2,1.4156332425773144,-0.1086421012878418,2.0913,199.72999572753906,,,,"25976"
"Nathaniel Lowe","TEX",146,613,545,143,96,25,2,19,74,70,60,3,141,4,3,0,14,4,1,0.262996,0.0972007,0.229731,0.423107,0.338389,0.425053,0.333499,0.763443,0.162057,3.7539,0.319176,,-0.33739,81.6223,11.5619,118.339,-0.33739,-0.7,12.30702269077301,-11.9652778506279,2.08485,106.6500015258789,,,,"19566"
"William Contreras","MIL",119,473,425,103,65,20,1,17,55,57,41,1,125,4,3,1,10,1,1,0.241716,0.087634,0.263949,0.332011,0.313046,0.415052,0.317956,0.728097,0.173335,2.90869,0.29951,,-0.405989,57.2126,3.0875,104.247,-0.405989,-2.15,1.9296844005584717,1.749622106552124,2.05846,120.87999725341797,,,,"20503"
"Josh Bell","CLE",142,594,516,135,89,26,1,18,73,75,68,3,100,4,5,0,15,1,0,0.262304,0.114992,0.168803,0.681219,0.350496,0.425825,0.339514,0.776321,0.163521,2.29969,0.290746,,-0.627641,81.971,14.0476,122.476,-0.627641,-0.6,14.396506905555725,-13.805709481239319,2.0485,175.69000244140625,,,,"13145"
"Josh Donaldson","NYY",107,444,388,89,54,17,0,18,53,53,48,1,115,5,3,0,8,1,1,0.230045,0.107874,0.260051,0.41482,0.319886,0.413161,0.321726,0.733046,0.183115,2.41335,0.277541,,-0.410379,54.9597,4.22288,110.862,-0.410379,0,5.012859106063843,0.18299034237861633,2.02938,409.9200134277344,,,,"5038"
"Ty France","SEA",142,609,544,141,98,26,1,16,66,67,40,2,99,20,4,1,15,0,0,0.259382,0.0657806,0.162568,0.404634,0.330539,0.398147,0.321423,0.728686,0.138764,1.88725,0.288781,,-0.648145,75.2504,5.647,114.663,-0.648145,1.49,9.395710349082947,-9.526855230331421,2.02183,175.1300048828125,,,,"17982"
"Ian Happ","CHC",145,605,531,130,82,27,3,19,73,68,63,3,150,5,4,2,11,8,3,0.244477,0.103662,0.248704,0.416807,0.328148,0.410213,0.3233,0.73836,0.165735,4.43391,0.304061,,0.01207,75.6888,6.5141,108.725,0.01207,-0.74,6.144797672517598,-7.3578431606292725,2.00972,153.64999389648438,,,,"17919"
"Jesse Winker","MIL",120,505,429,108,68,21,1,17,63,59,66,2,89,7,3,0,10,0,0,0.250765,0.130034,0.175592,0.740545,0.35705,0.425865,0.344727,0.782915,0.1751,2.18511,0.276514,,-0.565496,71.8321,14.0444,122.552,-0.565496,-1.24,12.676201462745667,-10.56988263130188,2.00645,264.8999938964844,,,,"13590"
"J.P. Crawford","SEA",145,596,527,125,95,23,2,5,59,44,57,1,90,7,4,1,13,5,2,0.237618,0.0948851,0.151008,0.628344,0.3173,0.317,0.28631,0.6343,0.0793821,3.77198,0.275873,,-0.246327,57.0689,-11.0994,89.8738,-0.246327,0.43,-7.039493769407272,7.159907042980194,2.00628,418.75,,,,"15491"
"Trent Grisham","SDP",137,540,469,102,63,19,3,17,67,56,59,2,144,6,3,3,8,13,3,0.217101,0.110047,0.267187,0.411873,0.311305,0.377626,0.304882,0.688931,0.160526,5.61009,0.273599,,0.895969,59.6413,-2.08587,99.5383,0.895969,-1.88,0.6064158380031586,0.23402774333953857,1.99524,317.4599914550781,,,,"18564"
"Kris Bryant","COL",123,526,459,126,77,28,3,18,72,66,52,1,103,10,4,0,9,5,2,0.274247,0.0992326,0.196435,0.505168,0.358721,0.46581,0.358505,0.824532,0.191563,4.53265,0.315684,,-0.261478,80.5797,20.3899,117.533,-0.261478,-1.74,10.461091041564941,-9.171324968338013,1.99493,132.5800018310547,,,,"15429"
"Nick Castellanos","PHI",138,585,536,144,89,32,2,22,73,79,38,2,131,5,4,1,10,4,1,0.269353,0.0653683,0.223878,0.291982,0.322005,0.459947,0.337196,0.781952,0.190594,3.73152,0.315324,,-0.269373,79.6219,12.7529,116.432,-0.269373,-3.67,10.895109832286835,-11.740350723266602,1.97711,129.10000610351562,,,,"11737"
"Mike Yastrzemski","SFG",131,536,468,105,59,25,3,19,63,62,57,2,135,6,4,1,7,4,1,0.223482,0.107012,0.252271,0.424195,0.313957,0.405536,0.315467,0.719493,0.182054,4.25274,0.270603,,-0.179313,63.7556,2.43724,104.712,-0.179313,-3.52,2.7563476264476776,-2.007511615753174,1.973,353.9800109863281,,,,"14854"
"Jake McCarthy","ARI",138,561,508,131,90,25,6,10,73,51,40,1,127,8,3,2,10,26,4,0.257961,0.0715161,0.226478,0.315775,0.319722,0.38961,0.311609,0.709332,0.131649,7.45291,0.323986,,2.95029,65.0036,0.830679,98.5939,2.95029,3.52,2.0334784984588623,-2.166813373565674,1.96856,108.7300033569336,,,,"21622"
"Ryan Jeffers","MIN",68,248,223,49,30,10,0,9,28,29,20,0,71,3,1,1,4,0,0,0.221754,0.0823545,0.285338,0.288621,0.294009,0.39642,0.303072,0.690429,0.174666,2.57484,0.277955,,-0.203481,27.014,-1.31337,98.3111,-0.203481,5.89,-0.6742888689041138,11.121712684631348,1.9254,517.6300048828125,,,,"24618"
"Kyle Higashioka","NYY",63,222,205,46,26,9,0,10,24,29,13,0,55,2,2,1,3,0,0,0.224295,0.0603808,0.248701,0.242785,0.275058,0.420607,0.300729,0.695666,0.196312,2.28464,0.253233,,-0.15463,23.8132,-1.59151,96.0383,-0.15463,7.42,-1.1450986862182617,12.284892082214355,1.91262,556.0399780273438,,,,"5517"
"Wilmer Flores","SFG",119,482,429,105,69,22,1,14,53,55,43,0,78,6,5,0,8,0,0,0.245777,0.0886848,0.160854,0.551336,0.319484,0.398272,0.315689,0.717756,0.152494,1.98834,0.266879,,-0.478792,57.4392,2.27759,104.864,-0.478792,-0.39,2.247176468372345,-0.27520356327295303,1.91121,324.25,,,,"5827"
"Cody Bellinger","CHC",125,508,452,102,59,22,3,19,60,60,48,2,131,3,3,1,6,10,3,0.22572,0.0950143,0.258939,0.366937,0.302256,0.409203,0.309697,0.711459,0.183483,5.20337,0.273346,,0.46096,58.0329,-0.0195539,99.4242,0.46096,-1,0.12135061621665955,0.9348455667495728,1.90437,184.55999755859375,,,,"15998"
"Ryan Mountcastle","BAL",140,590,537,139,87,26,2,24,71,78,43,3,148,5,5,0,9,4,1,0.258143,0.0730552,0.249904,0.292333,0.316276,0.447305,0.329422,0.763581,0.189162,3.8485,0.310093,,-0.253709,76.7251,9.22701,115.755,-0.253709,0.29,10.211572229862213,-10.93372055888176,1.89821,151.3300018310547,,,,"18373"
"Eloy Jiménez","CHW",136,564,511,135,85,25,1,24,70,74,45,1,128,5,4,0,13,0,0,0.264476,0.0790553,0.22629,0.349353,0.326999,0.455478,0.338909,0.782477,0.191002,2.03468,0.306915,,-0.547728,77.5965,13.0734,121.641,-0.547728,-0.29,13.193990528583527,-13.129896193742752,1.89376,79.05999755859375,,,,"17484"
"Omar Narváez","NYM",89,331,293,64,47,11,0,6,30,32,31,1,71,4,2,1,6,0,0,0.219265,0.0933603,0.213924,0.436418,0.300044,0.316764,0.277154,0.616808,0.0974988,1.64877,0.26795,,-0.338897,29.25,-8.56202,82.7369,-0.338897,7.41,-6.97129812836647,13.648843765258789,1.86928,414.0400085449219,,,,"13338"
"Kolten Wong","SEA",126,508,449,105,73,20,2,11,57,44,42,2,97,11,4,2,9,15,5,0.234353,0.083213,0.19138,0.434806,0.313619,0.356415,0.297689,0.670034,0.122062,5.10087,0.27444,,0.515319,53.2511,-4.86846,97.9071,0.515319,0.18,-0.6817234754562378,2.1239660382270813,1.85118,252.55999755859375,,,,"12532"
"Anthony Santander","BAL",141,605,546,132,75,27,1,29,72,85,46,2,118,8,5,1,9,1,0,0.242142,0.0764314,0.19554,0.390873,0.3077,0.455428,0.329013,0.763128,0.213286,2.61254,0.256101,,-0.430301,78.5034,9.26803,115.467,-0.430301,-3.19,10.10787159204483,-11.791394710540771,1.84808,132.72999572753906,,,,"14551"
"Austin Barnes","LAD",57,207,181,41,28,7,1,6,25,21,20,1,46,3,1,1,4,2,1,0.22747,0.0976852,0.220288,0.443443,0.31437,0.365487,0.302352,0.679857,0.138016,4.1469,0.271796,,-0.118989,22.4252,-1.21435,95.7294,-0.118989,7.31,-1.1447520852088928,11.735462665557861,1.84231,677.8300170898438,,,,"12158"
"Giancarlo Stanton","NYY",122,514,452,107,61,16,0,29,66,76,55,3,150,4,3,0,10,0,0,0.237631,0.106399,0.291005,0.365626,0.32307,0.469443,0.341537,0.792513,0.231811,1.45979,0.282287,,-0.48172,71.8248,12.9942,124.848,-0.48172,-0.03,13.904316931962967,-12.752344397827983,1.8415,147.05999755859375,,,,"4949"
"Josh Rojas","ARI",115,479,420,106,73,22,3,8,58,45,50,2,99,2,4,2,8,13,4,0.25187,0.104737,0.205974,0.508496,0.332578,0.377799,0.313905,0.710378,0.125929,5.49882,0.307709,,0.592432,56.3406,1.58218,100.164,0.592432,-1.84,0.6834870427846909,0.5691169500350952,1.82323,218.2100067138672,,,,"19734"
"Vinnie Pasquantino","KCR",139,581,513,138,89,32,2,16,67,69,57,4,77,6,5,0,11,2,1,0.269806,0.0978115,0.132844,0.73629,0.346168,0.431405,0.338075,0.777573,0.161599,3.0464,0.288596,,-0.475509,79.4959,13.0735,118.332,-0.475509,-0.31,11.50738862156868,-12.69487339258194,1.81789,96.2300033569336,,,,"27676"
"CJ Abrams","WSN",136,537,503,124,86,25,4,9,58,47,20,1,102,8,3,2,10,16,4,0.245777,0.0381849,0.190332,0.200623,0.284467,0.36074,0.282409,0.645207,0.114964,5.98694,0.290829,,1.17504,49.7106,-11.655,78.9232,1.17504,4.89,-11.966705918312073,11.2050461769104,1.81586,214.3300018310547,,,,"25768"
"Andrew Vaughn","CHW",142,587,529,140,92,28,1,19,69,70,44,1,107,9,4,1,13,1,0,0.264543,0.0758008,0.181699,0.417176,0.329234,0.428343,0.33058,0.757578,0.163801,2.48529,0.296792,,-0.56516,76.816,9.71297,115.761,-0.56516,-0.22,9.842857003211975,-11.503140181303024,1.78816,149.35000610351562,,,,"26197"
"Ryan McMahon","COL",142,586,519,128,80,27,2,19,73,69,58,2,150,4,4,0,10,6,2,0.246,0.0993992,0.255661,0.388792,0.325191,0.416957,0.324704,0.742148,0.170958,3.99212,0.306234,,-0.233675,73.9577,6.96244,94.4207,-0.233675,-0.91,-4.0316401720047,1.2794445157051086,1.78078,204,,,,"15112"
"Myles Straw","CLE",118,466,417,108,84,20,3,1,53,36,42,0,77,2,3,1,9,17,4,0.259586,0.0903855,0.164794,0.548474,0.327974,0.331651,0.29588,0.659625,0.0720651,5.8851,0.312228,,1.19553,48.1306,-5.13107,91.6717,1.19553,3.23,-3.1698038578033447,5.047021508216858,1.75478,404.6700134277344,,,,"17620"
"DJ LeMahieu","NYY",110,473,421,113,87,17,1,7,53,43,46,0,69,2,3,1,13,2,1,0.268543,0.0963441,0.145306,0.663042,0.340908,0.366098,0.315149,0.707006,0.0975544,3.30003,0.304336,,-0.469259,56.13,2.0309,106.219,-0.469259,1.14,2.8415480256080627,-1.301155686378479,1.74391,254.7899932861328,,,,"9874"
