Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Gleyber Torres","NYY",138,580,523,135,86,26,1,22,74,72,48,2,123,4,4,2,9,11,4,0.257538,0.0830475,0.212067,0.39161,0.32234,0.435441,0.329334,0.757781,0.177903,4.28435,0.295932,-0.102595,-0.00571455,75.3403,9.02506,113.858,-0.10831,-0.642062,9.08255472779274,-0.31666409969329834,2.91448,115.6500015258789,3.54837,-1.2214,0.16398,"16997"
"Jeff McNeil","NYM",142,584,528,152,108,32,2,10,68,63,41,1,69,11,4,1,8,4,1,0.287823,0.0694227,0.118354,0.586568,0.3487,0.41012,0.333333,0.75882,0.122297,3.32946,0.31369,-0.498889,-0.341514,77.7557,10.9482,116.636,-0.840403,-2.33695,10.274850010871887,-1.6563471555709839,2.9138,193.1699981689453,2.16543,-0.385094,1.21205,"15362"
"Gavin Lux","LAD",130,517,461,120,82,23,5,11,65,55,49,1,107,2,3,1,4,7,2,0.260255,0.0955422,0.207312,0.460862,0.332278,0.400911,0.322138,0.733189,0.140656,5.3642,0.314932,0.494759,-0.0355071,64.1837,5.08801,108.859,0.459252,-0.816393,5.695023626089096,4.652074873447418,2.86341,227.64999389648438,2.03313,-1.48119,0.533983,"19955"
"Eugenio Suárez","SEA",144,605,527,114,63,20,1,30,72,82,65,1,184,7,5,0,9,1,0,0.215413,0.107822,0.303757,0.354962,0.308114,0.425742,0.320767,0.733856,0.210329,2.37118,0.263863,-1.56314,-0.455824,74.4953,5.2986,114.2,-2.01897,-1.28143,7.650792598724365,0.3447859287261963,2.86322,158.3800048828125,3.21892,-0.0384702,1.62233,"12552"
"Ke'Bryan Hayes","PIT",137,581,524,134,92,29,3,10,67,55,49,0,122,5,3,1,10,18,4,0.255544,0.0848741,0.21016,0.403854,0.323644,0.381385,0.311554,0.705029,0.125841,5.66335,0.313593,-0.512853,1.23767,67.3234,0.835092,99.8334,0.724813,5.30449,0.612262137234211,6.814374208450317,2.83386,170.8300018310547,3.10097,-0.396244,1.05514,"18577"
"Jean Segura","MIA",127,535,487,133,98,22,2,11,62,53,36,1,81,8,3,2,13,12,5,0.272816,0.0670927,0.151916,0.441643,0.330883,0.395134,0.319203,0.726017,0.122318,4.62679,0.306094,0.471629,0.0550099,65.1957,4.01965,107.893,0.526639,1.56202,5.432911515235901,3.479217529296875,2.82571,227.7899932861328,2.21741,-0.893123,0.910966,"5933"
"Jeremy Peña","HOU",142,587,544,136,89,23,3,21,72,68,29,0,143,7,4,2,6,12,3,0.249119,0.0492119,0.243815,0.201841,0.293927,0.414894,0.308108,0.708821,0.165774,5.22729,0.298512,-0.194477,0.485895,66.3442,-0.763408,101.045,0.291419,0.289889,0.9815132915973663,6.85105761885643,2.78501,115.91999816894531,3.19968,-2.09936,0.388688,"21636"
"Ketel Marte","ARI",137,579,518,139,85,35,3,16,73,65,51,2,97,5,4,1,9,4,1,0.267717,0.0875411,0.167819,0.521641,0.336931,0.438018,0.336666,0.774948,0.1703,4.01832,0.30002,-0.00809185,-0.249745,78.548,12.376,115.727,-0.257837,-3.25118,10.316267251968384,-3.4698714911937714,2.76316,211.30999755859375,2.94512,-1.24755,0.530398,"13613"
"Tyler O'Neill","STL",132,538,479,119,70,21,2,26,77,76,45,0,153,8,5,1,8,16,4,0.248651,0.0842574,0.284426,0.296236,0.320691,0.46374,0.339276,0.784431,0.215089,5.44617,0.304806,0.140444,1.0076,74.1099,12.6164,120.765,1.14804,-0.0567068,13.918219804763794,-5.456684943288565,2.73753,100.95999908447266,2.5387,0.428832,0.644159,"15711"
"Vaughn Grissom","ATL",122,479,433,120,83,21,2,14,58,51,33,1,88,9,3,2,4,15,4,0.275879,0.067954,0.183011,0.371311,0.336915,0.428434,0.334542,0.765349,0.152555,5.20318,0.315555,-0.566939,1.16346,64.2568,9.443,113.621,0.596522,-3.95407,8.18258661031723,1.5850341320037842,2.71898,169.3300018310547,4.70291,0.342343,1.03654,"26031"
"Harrison Bader","NYY",129,510,463,114,75,22,3,15,60,54,35,1,113,8,3,1,5,20,5,0.246669,0.0684365,0.222546,0.307517,0.308337,0.401275,0.310064,0.709612,0.154606,6.06999,0.294188,-0.242419,1.59344,58.4379,0.128802,100.471,1.35102,5.54694,1.6256172358989716,7.540881514549255,2.7158,168.5,3.63124,-0.820781,1.1589,"18030"
"Cal Raleigh","SEA",119,453,410,89,43,21,1,24,51,63,35,1,127,4,4,1,5,2,1,0.218052,0.0783153,0.28118,0.278524,0.283998,0.451187,0.316391,0.735186,0.233135,3.04476,0.249179,-0.341277,-0.209373,54.2024,2.39189,111.11,-0.550649,2.13,5.114116370677948,6.246533155441284,2.70806,161.8800048828125,1.90733,0.530723,0.947826,"21534"
"Masataka Yoshida","BOS",120,512,447,128,85,27,1,15,66,62,53,6,62,6,3,2,6,3,1,0.285656,0.10443,0.1208,0.864486,0.36679,0.45221,0.354374,0.819001,0.166555,3.43933,0.301781,-0.133818,-0.435128,76.697,18.1524,127.483,-0.568946,-0.235405,15.26548022031784,-6.075783595442772,2.67707,219.22999572753906,3.96777,-0.224713,0.914439,"31837"
"Ty France","SEA",142,609,544,147,99,28,1,18,74,73,40,2,100,19,5,1,12,0,0,0.269847,0.0659617,0.164362,0.40132,0.338693,0.426869,0.335206,0.765562,0.157022,2.21894,0.298539,-0.670873,-0.687316,81.9153,12.3119,124.393,-1.35819,1.67513,15.350600838661194,-9.341692805290222,2.66652,175.1300048828125,2.14139,0.162862,0.820791,"17982"
"Nathaniel Lowe","TEX",146,613,546,149,99,26,2,22,75,75,60,2,143,4,3,0,9,4,1,0.272594,0.0979214,0.234099,0.418291,0.347138,0.449176,0.34696,0.796314,0.176582,3.53201,0.330879,-0.93544,-0.454243,88.1746,18.1142,127.843,-1.38968,-0.674972,17.807023763656616,-11.940254092216492,2.66496,106.6500015258789,3.12156,-0.109601,0.643586,"19566"
"Danny Jansen","TOR",111,418,367,87,49,18,1,20,52,58,39,1,82,6,3,3,3,1,1,0.238104,0.0940121,0.196996,0.477227,0.318487,0.456409,0.335377,0.774895,0.218305,2.43248,0.25039,-0.118091,-0.500294,56.3516,8.518,120.362,-0.618386,0.589982,8.966682970523834,3.0720685720443726,2.66296,179.10000610351562,1.65736,-1.50612,0.506559,"16535"
"Christian Yelich","MIL",144,623,530,132,87,25,3,16,87,60,83,4,152,5,3,2,8,15,4,0.248614,0.13395,0.243399,0.550332,0.354379,0.398769,0.332895,0.753149,0.150155,5.52742,0.316794,0.607962,0.835002,82.6529,11.4516,114.462,1.44296,0.178124,11.905503869056702,-7.6771425902843475,2.64366,126.6500015258789,1.40183,-0.161236,0.893985,"11477"
"Jake Cronenworth","SDP",146,617,541,136,86,29,4,17,80,73,58,2,107,11,5,1,6,4,1,0.250714,0.0948339,0.174297,0.544094,0.33288,0.412943,0.326673,0.745823,0.162229,4.3675,0.28201,0.442532,-0.373478,78.7861,8.29065,112.009,0.0690541,4.32969,8.535963535308838,-3.6668500900268555,2.63103,196.25,2.17605,-0.0637534,0.594352,"18036"
"Seiya Suzuki","CHC",135,565,495,130,81,27,2,20,72,69,59,3,129,6,4,1,7,11,4,0.261758,0.104952,0.227777,0.460768,0.345298,0.446927,0.344167,0.792225,0.185168,4.61293,0.312423,-0.632283,-0.176353,80.1055,15.4596,124.162,-0.808636,-1.565,14.812564373016357,-8.316972613334656,2.62591,107.79000091552734,2.29139,-0.344314,0.136828,"30116"
"Ian Happ","CHC",145,605,534,132,82,28,2,21,73,71,62,2,153,5,3,1,8,8,3,0.248137,0.101677,0.252641,0.402456,0.329814,0.423952,0.329344,0.753766,0.175815,4.10909,0.30776,0.131419,-0.100872,78.5936,9.419,113.865,0.0305469,2.19148,9.622504964470863,-4.426359176635742,2.62565,153.64999389648438,2.05126,-0.56076,0.340215,"17919"
"José Abreu","HOU",147,626,555,151,98,31,1,21,78,83,52,2,123,13,6,0,15,1,0,0.271914,0.0831694,0.19581,0.424744,0.344964,0.444617,0.344096,0.789581,0.172704,2.38468,0.311651,-0.829129,-0.604321,88.6842,17.087,126.452,-1.43345,-0.400439,17.204289078712463,-12.173954218626022,2.62208,91.6500015258789,2.09007,-0.0474161,0.92939,"15676"
"Lars Nootbaar","STL",127,499,428,104,63,19,3,20,67,58,61,2,106,3,5,2,4,6,2,0.243527,0.122132,0.213188,0.572885,0.338633,0.438553,0.338373,0.777186,0.195027,4.6154,0.275569,0.184784,-0.193263,68.4248,11.3513,120.137,-0.00847854,1.22044,11.48548755981028,-2.8933959007263184,2.61833,186.60000610351562,3.75381,1.32039,0.288349,"21454"
"J.P. Crawford","SEA",145,596,524,131,96,27,2,7,62,48,59,0,90,7,4,2,9,5,2,0.249872,0.0990339,0.150784,0.656793,0.331371,0.34645,0.303951,0.677821,0.0965781,3.46113,0.287877,0.160035,-0.709056,65.4235,-2.74471,102.328,-0.549021,-1.81091,1.012464463710785,4.919015526771545,2.61642,418.75,1.46839,-1.12255,0.576772,"15491"
"Javier Báez","DET",142,595,555,135,85,27,3,21,73,72,28,1,163,8,4,1,10,12,4,0.243869,0.0473317,0.273536,0.173037,0.287943,0.41432,0.304408,0.702262,0.17045,5.24949,0.305492,0.558843,0.325564,65.5544,-2.52454,99.0968,0.884407,-0.945563,0.27925580739974976,5.630387604236603,2.61151,161.1699981689453,2.81785,1.20859,0.543193,"12979"
"Riley Greene","DET",136,584,522,131,89,24,5,14,69,60,52,1,156,5,4,1,8,6,3,0.251267,0.0896863,0.267407,0.335392,0.323311,0.393571,0.315208,0.716882,0.142304,4.96718,0.330222,0.269161,-0.411672,69.3508,2.53539,106.721,-0.142511,-0.330939,4.276639595627785,1.7604146897792816,2.58794,199.72999572753906,2.4889,-0.210793,0.294873,"25976"
"Christian Walker","ARI",147,615,545,136,81,28,2,26,77,84,58,2,130,7,5,0,10,2,1,0.250385,0.094989,0.211675,0.448749,0.328177,0.450726,0.337993,0.778903,0.200342,3.0224,0.280847,0.444495,-0.600754,84.1418,13.8037,116.634,-0.156259,3.29101,11.732088178396225,-8.133788824081421,2.55084,135.77000427246094,2.6114,-0.808182,0.903874,"13419"
"Jose Miranda","MIN",139,573,525,139,91,30,1,18,65,72,34,1,97,9,3,1,13,2,1,0.265503,0.0601326,0.169869,0.353994,0.319797,0.426952,0.325274,0.746749,0.16145,2.5417,0.29421,-0.279374,-0.516456,72.5674,7.06643,113.985,-0.79583,0.779957,8.218849956989288,-2.205776274204254,2.54698,157.77000427246094,2.51691,-0.548359,0.605208,"20538"
"Rhys Hoskins","PHI",146,622,539,128,68,29,2,29,83,84,72,0,152,7,4,1,8,3,1,0.237552,0.114992,0.244616,0.470093,0.333106,0.461701,0.345661,0.794807,0.224149,3.259,0.273081,-0.918713,-0.523801,88.8885,17.7507,122.22,-1.44251,-0.121973,14.618330359458923,-11.560603268444538,2.51878,125.41999816894531,2.53904,0.165598,1.2189,"16472"
"Eloy Jiménez","CHW",136,564,513,141,87,25,1,28,70,85,43,1,130,4,4,0,11,0,0,0.273996,0.075502,0.230735,0.327224,0.332174,0.491164,0.354514,0.823338,0.217168,1.93377,0.313189,-0.0202969,-0.559579,84.5917,20.0687,131.35,-0.579876,-1.32766,19.65015572309494,-14.167582035064697,2.51585,79.05999755859375,3.31853,-0.0309432,1.07677,"17484"
"William Contreras","MIL",119,473,423,105,65,19,1,20,57,60,44,1,126,4,2,0,6,2,1,0.249143,0.0919116,0.265977,0.345563,0.32284,0.443476,0.333503,0.766316,0.194333,3.0351,0.304352,-0.81687,-0.375268,63.0585,8.9335,114.877,-1.19214,-3.00183,6.989529848098755,0.8977982997894287,2.50028,120.87999725341797,3.15245,-0.914133,0.443142,"20503"
"Starling Marte","NYM",128,549,500,136,95,24,3,14,76,61,33,1,104,13,2,1,11,25,7,0.272545,0.0603316,0.190262,0.317097,0.332036,0.419076,0.329229,0.751111,0.14653,6.48825,0.318329,0.259432,1.62096,71.2796,8.49832,113.785,1.88039,0.575808,10.535683989524841,-4.760068655014038,2.49425,81.80999755859375,4.33803,1.61809,1.33809,"9241"
"Brendan Rodgers","COL",132,548,501,139,92,30,3,15,67,64,37,0,101,6,4,1,12,1,0,0.277251,0.0676339,0.183745,0.368085,0.332095,0.436693,0.334679,0.768787,0.159442,2.94315,0.318796,0.227337,-0.509653,73.5565,10.8606,101.241,-0.282316,2.34778,0.5084338784217834,4.379671812057495,2.45016,263.44000244140625,4.15962,-1.21826,0.889228,"17907"
"Yoán Moncada","CHW",132,555,491,119,75,25,2,16,63,62,54,2,146,5,3,1,5,3,1,0.241554,0.0978794,0.262408,0.373004,0.321975,0.39899,0.316799,0.720965,0.157436,3.5957,0.30876,0.217408,-0.414922,66.5339,3.10807,105.15,-0.197514,0.842028,3.0691374093294144,1.9176856875419617,2.43081,290.7099914550781,3.03216,-0.880162,0.26725,"17232"
"Ha-Seong Kim","SDP",128,521,465,112,74,23,2,12,61,54,44,0,95,5,4,3,7,11,3,0.241505,0.0842908,0.183075,0.460416,0.312075,0.381048,0.305621,0.693122,0.139542,5.12152,0.277065,-0.227431,0.599488,57.882,-1.70777,97.3844,0.372058,4.71062,-1.186718076467514,6.955308437347412,2.39754,247.75,3.49439,-0.795658,0.552176,"27506"
"Kolten Wong","SEA",126,508,452,112,75,22,2,12,60,48,39,2,90,11,4,2,5,15,5,0.247419,0.0774292,0.176242,0.439336,0.320737,0.38463,0.310776,0.705367,0.137211,5.4218,0.282453,0.182012,0.510024,58.5357,0.416138,107.147,0.692035,-0.198932,4.779591262340546,1.7450305968523026,2.38481,252.55999755859375,2.59388,1.95238,0.906119,"12532"
"Alec Bohm","PHI",148,607,558,155,110,27,2,15,69,69,37,1,118,4,6,1,12,4,2,0.277501,0.0612072,0.195077,0.313759,0.324234,0.417061,0.322891,0.741295,0.139559,3.58467,0.323867,-0.200309,-0.426976,75.7171,6.33649,106.651,-0.627286,-2.6864,4.061136901378632,-1.8737496733665466,2.37312,184.80999755859375,2.38258,-0.999863,0.779799,"21618"
"Ezequiel Tovar","COL",120,480,444,121,79,24,3,14,56,55,26,0,92,5,3,3,3,11,3,0.272351,0.0537874,0.191673,0.28062,0.317119,0.43809,0.327474,0.755209,0.165739,5.34284,0.312955,-0.29152,0.715008,61.6671,6.76246,96.3145,0.423488,2.49213,-1.6325325071811676,8.024803876876831,2.36739,227.97999572753906,7.41012,-1.15389,0.772728,"24064"
"Thairo Estrada","SFG",136,545,496,129,90,23,2,15,70,59,34,0,95,10,3,2,7,17,5,0.260367,0.0615641,0.175312,0.35117,0.318759,0.403733,0.317183,0.722491,0.143366,5.6929,0.294649,-0.00153083,0.840234,65.5004,3.218,105.416,0.838704,-2.74998,4.2124292850494385,0.4832484722137451,2.36585,166.6300048828125,2.32417,-0.750679,0.830657,"16426"
"Dylan Carlson","STL",130,532,470,117,72,28,3,13,63,56,48,1,112,7,5,1,6,5,2,0.248204,0.0907659,0.210463,0.431269,0.324738,0.406829,0.320275,0.731567,0.158625,4.53623,0.295541,0.325182,-0.194364,65.2532,4.44825,107.565,0.130818,-1.25538,4.731096565723419,0.3358585834503174,2.36041,329.0199890136719,2.01255,0.00282239,0.193221,"20126"
"Trent Grisham","SDP",137,540,468,103,62,21,3,18,65,59,59,1,141,6,3,4,5,11,3,0.219655,0.108469,0.260543,0.416319,0.312394,0.388433,0.309145,0.700827,0.168778,5.21921,0.272112,0.447108,0.374284,61.4695,-0.257632,99.8327,0.821392,1.91975,0.7180966660380363,4.0337830781936646,2.35506,317.4599914550781,1.87827,0.0334562,0.899173,"18564"
"DJ LeMahieu","NYY",110,473,417,114,86,18,1,9,59,44,49,0,65,3,3,1,8,4,1,0.273203,0.10258,0.136482,0.751602,0.351197,0.384668,0.32731,0.735865,0.111466,3.42748,0.303389,-0.252113,-0.443871,60.7009,6.60177,112.452,-0.695985,3.31643,6.041050434112549,0.875260591506958,2.35294,254.7899932861328,3.6739,1.26465,0.915822,"9874"
"Mike Yastrzemski","SFG",131,536,470,107,59,27,3,19,70,62,54,1,134,6,4,1,4,5,1,0.228321,0.101432,0.250197,0.405409,0.31406,0.420768,0.320767,0.734828,0.192448,4.63868,0.274421,0.0526967,-0.0875565,66.0135,4.69517,107.906,-0.0348597,-1.60867,4.81362097710371,-0.09617781639099121,2.33915,353.9800109863281,1.46079,0.498093,0.660911,"14854"
"Jonathan India","CIN",130,557,487,124,80,26,2,16,73,59,50,1,123,16,3,2,7,7,3,0.2541,0.0905991,0.22015,0.411534,0.341707,0.413088,0.333126,0.754795,0.158988,4.62092,0.307727,-0.124078,-0.452156,74.0676,10.3502,108.062,-0.576234,-3.13211,4.643523633480072,-1.120025396347046,2.33844,179.7100067138672,3.41303,-1.22699,0.335342,"21523"
"Isaac Paredes","TBR",116,460,399,95,57,19,1,17,56,57,51,0,79,5,4,1,10,1,1,0.237618,0.11104,0.171565,0.647219,0.328246,0.421769,0.328877,0.750015,0.184151,2.58077,0.252142,-0.337368,-0.472919,59.6377,6.99683,113.54,-0.810287,1.058,6.3181650042533875,0.31142711639404297,2.27899,324.05999755859375,3.33958,-0.766046,0.324487,"20036"
"Bryce Harper","PHI",78,339,285,79,44,18,1,16,50,50,47,5,72,3,3,1,6,8,2,0.27797,0.137752,0.211915,0.650032,0.380959,0.518176,0.383174,0.899135,0.240206,4.54758,0.315245,-0.790054,0.197843,58.514,19.7668,147.87,-0.592211,-1.06914,18.25419771671295,-8.04599142074585,2.26888,189.60000610351562,3.93429,0.000629146,0.792214,"11579"
"Keibert Ruiz","WSN",113,444,405,105,69,22,0,13,45,50,31,1,52,5,2,1,7,4,1,0.258949,0.0691611,0.116678,0.59275,0.317891,0.410575,0.318858,0.728466,0.151626,3.0542,0.268762,-0.460439,-0.144132,53.9321,3.21101,103.846,-0.604571,-0.811496,1.3776068091392517,5.228407979011536,2.26059,188.22999572753906,3.64217,-0.769485,0.615424,"19610"
"Chris Taylor","LAD",129,522,459,107,64,24,3,15,62,59,51,1,162,6,3,2,4,10,2,0.233401,0.0976195,0.310934,0.313956,0.316304,0.400328,0.314801,0.716632,0.166927,5.33438,0.321896,-0.0165356,0.700963,61.7263,2.09418,103.762,0.684427,1.73138,2.927701711654663,1.3989066183567047,2.24741,301.8800048828125,2.86361,-0.119372,0.567487,"13757"
"Yasmani Grandal","CHW",95,372,309,69,45,11,0,13,38,41,56,1,82,3,3,1,7,1,0,0.222818,0.151261,0.221355,0.683339,0.344758,0.384415,0.325978,0.729173,0.161597,1.67141,0.257879,-1.77563,-0.325524,47.3122,4.79489,111.526,-2.10116,-0.132189,2.8000357151031494,6.393772184848785,2.24381,278.3800048828125,2.54758,0.908567,0.445442,"11368"
"Andrew Benintendi","CHW",126,529,469,126,88,23,2,13,65,57,50,1,88,3,5,3,6,9,3,0.269344,0.0939236,0.165967,0.565918,0.340144,0.411413,0.329904,0.751557,0.142068,4.53178,0.304223,0.238523,-0.209902,69.0231,8.47933,114.254,0.0286206,1.13003,8.65933215431869,-4.691842794418335,2.23712,210.4600067138672,2.46706,-0.656105,0.611829,"17901"
"Brandon Crawford","SFG",120,480,427,106,70,21,2,13,55,57,42,3,102,6,4,1,8,4,2,0.247548,0.0882511,0.212487,0.415324,0.321357,0.39741,0.314473,0.718767,0.149862,3.5958,0.292684,-0.284033,-0.495293,56.7203,1.80349,103.534,-0.779325,-1.15555,1.1614742279052734,4.4041441679000854,2.23571,407.0199890136719,3.27271,1.06717,0.183022,"5343"
"Anthony Rizzo","NYY",135,571,492,117,69,21,1,26,75,74,58,3,99,17,4,0,10,6,3,0.238467,0.100889,0.173937,0.580031,0.336481,0.44683,0.341055,0.783311,0.208363,3.73392,0.245784,-1.55492,-0.502322,79.4809,14.2003,122.001,-2.05724,0.76542,12.30626130104065,-9.77897322177887,2.22834,153.1699981689453,2.38248,0.303056,0.77813,"3473"
"Randy Arozarena","TBR",145,618,552,143,88,31,3,20,79,77,49,2,154,13,4,1,10,27,9,0.258818,0.0787891,0.24851,0.317046,0.330647,0.436961,0.334071,0.767608,0.178144,5.77702,0.320424,-1.18809,0.946575,82.5717,11.9375,117.149,-0.241512,-3.23831,11.872616454958916,-10.910869598388672,2.22494,37.5,1.25004,-0.0757413,1.18372,"19290"
"Jonah Heim","TEX",108,413,375,86,53,18,1,14,44,47,33,0,79,2,3,1,7,2,1,0.229642,0.0801997,0.191696,0.418368,0.293595,0.396811,0.301681,0.690406,0.167169,3.17573,0.253445,-0.425284,-0.327726,44.5862,-2.64649,95.8766,-0.75301,2.76521,-2.669674515724182,10.214982986450195,2.17359,249.5800018310547,1.8233,-0.281046,0.332382,"16930"
"Ramón Laureano","OAK",131,552,492,113,68,25,1,19,66,59,42,0,146,14,3,1,7,14,5,0.230295,0.0764057,0.263677,0.28977,0.3071,0.402338,0.312231,0.709439,0.172043,5.06829,0.285881,0.574555,0.340674,64.264,1.09077,108.59,0.915229,1.93289,6.255391776561737,-3.19947612285614,2.16841,211.8300018310547,3.95371,-1.02868,0.899644,"17128"
"Brendan Donovan","STL",127,512,442,117,85,23,2,7,63,50,55,1,85,11,3,1,8,5,2,0.263495,0.107138,0.16531,0.648103,0.356347,0.371899,0.325951,0.728246,0.108403,3.84061,0.309323,-0.141432,-0.629018,65.1516,6.59284,111.507,-0.77045,-0.829608,5.968810081481934,-2.4304588437080383,2.13237,308.9599914550781,2.84623,1.1786,0.757141,"24679"
"Enrique Hernández","BOS",127,537,478,114,69,28,2,15,67,59,46,0,101,6,5,1,8,1,1,0.237709,0.0861643,0.188941,0.456037,0.310353,0.396436,0.310387,0.706789,0.158727,3.1618,0.269338,0.716898,-0.637223,61.6493,0.273378,96.4293,0.0796752,0.512998,-2.0770447105169296,5.218417048454285,2.12482,360.8800048828125,2.64035,-1.12213,0.409284,"10472"
"Mitch Haniger","SFG",126,547,486,122,74,22,2,24,74,73,48,2,132,7,5,1,9,1,0,0.251468,0.0886266,0.240593,0.368367,0.326016,0.455162,0.338292,0.781178,0.203695,3.29105,0.292604,-0.552612,-0.497566,74.9146,12.3986,120.081,-1.05018,-1.64045,11.504696726799011,-9.177407145500183,2.12421,179.0399932861328,3.94552,1.41505,0.741052,"14274"
"Jake McCarthy","ARI",138,561,505,133,90,26,6,11,70,59,42,0,129,8,3,3,5,30,6,0.262353,0.0756281,0.229471,0.329576,0.327443,0.403134,0.320849,0.730577,0.140781,7.31484,0.329976,-0.459461,2.91088,69.1234,4.95049,104.912,2.45142,1.372,5.6544153690338135,-4.314826726913452,2.12321,108.7300033569336,1.66594,0.57346,1.81015,"21622"
"Rowdy Tellez","MIL",137,558,494,120,66,24,1,30,67,82,54,5,113,6,4,0,10,2,1,0.243656,0.0964699,0.201931,0.477738,0.323349,0.475099,0.342208,0.798448,0.231443,2.25518,0.255149,-1.00797,-0.478058,78.1609,14.3838,120.829,-1.48603,-0.162783,12.011851787567139,-10.950273752212524,2.08179,160.27000427246094,3.52229,-1.27399,1.07127,"15679"
"Ramón Urías","BAL",111,439,395,98,65,19,1,14,49,50,33,1,102,6,3,1,6,2,1,0.248404,0.0762181,0.232847,0.327331,0.315481,0.404656,0.315974,0.720137,0.156252,2.8265,0.30011,-0.11236,-0.463194,52.3901,2.17284,106.261,-0.575555,2.14694,2.5185330510139465,3.288819193840027,2.07839,381.69000244140625,3.61675,-1.2082,0.352742,"18795"
"Anthony Santander","BAL",141,605,548,134,76,28,1,30,74,86,44,1,119,9,4,1,9,1,1,0.245146,0.0724768,0.197273,0.367394,0.308851,0.459622,0.331755,0.768473,0.214476,2.29142,0.259724,0.0599004,-0.60645,79.8225,10.5871,117.402,-0.54655,-2.2583,11.310656309127808,-10.85968542098999,2.07219,132.72999572753906,1.98508,-1.29836,1.13986,"14551"
"Miguel Vargas","LAD",122,472,423,111,71,25,1,14,60,62,38,1,91,4,5,1,3,8,2,0.26327,0.0801204,0.192534,0.416135,0.326424,0.429417,0.328269,0.755841,0.166147,4.68818,0.3005,-0.153061,0.323883,60.9293,6.94692,113.118,0.170821,-4.15613,7.25271375477314,-3.0156679153442383,2.06812,243.5,4.80719,-1.17417,0.411295,"20178"
"MJ Melendez","KCR",130,551,480,111,61,25,3,22,66,66,62,1,135,2,5,2,3,4,2,0.231106,0.112102,0.245678,0.456297,0.318778,0.430832,0.326619,0.74961,0.199726,3.88225,0.272306,-0.17193,-0.620115,70.4281,7.38971,111.971,-0.792045,-2.78136,6.755279362201691,-5.131115674972534,2.06609,103.1500015258789,4.71395,-0.871272,0.682925,"22197"
"Ryan McMahon","COL",142,586,519,128,80,26,2,21,73,73,58,1,153,5,4,1,7,6,2,0.246788,0.098359,0.261327,0.376383,0.325146,0.424482,0.327659,0.749628,0.177694,3.99232,0.307233,0.158381,-0.233421,75.3331,8.33788,96.4412,-0.0750398,-0.206525,-2.497559994459152,1.9829228818416595,2.01572,204,2.49776,-0.735988,0.423523,"15112"
"Logan O'Hoppe","LAA",88,326,288,70,44,13,1,12,35,38,31,1,65,4,2,1,2,2,1,0.241279,0.0937057,0.200507,0.467344,0.321036,0.413406,0.321291,0.734442,0.172127,3.13585,0.271619,-0.028293,-0.383957,40.2469,2.98844,107.936,-0.41225,-0.578291,2.497588187456131,6.1793495416641235,2.0007,259.2099914550781,1.80359,0.0293646,0.680673,"24729"
